time,ref,room,processed
47.760000,0.037048,-0.650055,0.429106
47.760023,0.045593,-0.627228,0.432375
47.760045,0.053375,-0.604797,0.437971
47.760068,0.059540,-0.586517,0.443082
47.760091,0.065216,-0.573578,0.446602
47.760113,0.070496,-0.563507,0.450036
47.760136,0.075928,-0.555695,0.454231
47.760159,0.081573,-0.551361,0.459227
47.760181,0.087189,-0.548676,0.463883
47.760204,0.091797,-0.544220,0.467972
47.760227,0.097229,-0.538452,0.470927
47.760249,0.104553,-0.534058,0.472580
47.760272,0.111603,-0.533173,0.473064
47.760295,0.116821,-0.534943,0.472657
47.760317,0.120667,-0.537933,0.472246
47.760340,0.125244,-0.542755,0.470932
47.760363,0.131195,-0.549408,0.467279
47.760385,0.138458,-0.555878,0.461303
47.760408,0.146545,-0.560608,0.453502
47.760431,0.155518,-0.564209,0.444075
47.760454,0.164368,-0.567017,0.435026
47.760476,0.174866,-0.567993,0.425578
47.760499,0.187653,-0.565308,0.414865
47.760522,0.201202,-0.561432,0.404691
47.760544,0.214111,-0.560822,0.395735
47.760567,0.228333,-0.565460,0.386200
47.760590,0.243774,-0.572632,0.377228
47.760612,0.259155,-0.579102,0.368632
47.760635,0.274017,-0.584198,0.359078
47.760658,0.287964,-0.589478,0.350243
47.760680,0.301788,-0.595001,0.342601
47.760703,0.315979,-0.600189,0.336232
47.760726,0.329437,-0.603973,0.332419
47.760748,0.340057,-0.606659,0.329900
47.760771,0.348602,-0.609222,0.326525
47.760794,0.357422,-0.614746,0.323199
47.760816,0.366211,-0.623474,0.320331
47.760839,0.376526,-0.634155,0.316983
47.760862,0.388123,-0.646484,0.314755
47.760884,0.399170,-0.658264,0.312460
47.760907,0.408234,-0.668945,0.309394
47.760930,0.415955,-0.677063,0.305995
47.760952,0.421722,-0.680786,0.301706
47.760975,0.424805,-0.680542,0.297767
47.760998,0.426910,-0.678619,0.294621
47.761020,0.429077,-0.675171,0.289623
47.761043,0.431091,-0.669830,0.283191
47.761066,0.433624,-0.665070,0.277144
47.761088,0.435089,-0.660522,0.270766
47.761111,0.435822,-0.654816,0.262984
47.761134,0.437164,-0.647491,0.254726
47.761156,0.441711,-0.638428,0.245411
47.761179,0.449280,-0.631805,0.237468
47.761202,0.457184,-0.629120,0.232450
47.761224,0.461243,-0.627045,0.228678
47.761247,0.459625,-0.622864,0.225445
47.761270,0.454712,-0.617859,0.221568
47.761293,0.448181,-0.612793,0.215450
47.761315,0.440125,-0.609131,0.208726
47.761338,0.429169,-0.607605,0.204321
47.761361,0.415680,-0.604584,0.201387
47.761383,0.403961,-0.598297,0.197574
47.761406,0.397400,-0.590088,0.192881
47.761429,0.394165,-0.580841,0.187981
47.761451,0.392548,-0.571686,0.182220
47.761474,0.392426,-0.563171,0.175132
47.761497,0.392059,-0.552032,0.167906
47.761519,0.391022,-0.539398,0.160778
47.761542,0.391388,-0.528259,0.152930
47.761565,0.392059,-0.518677,0.143655
47.761587,0.391144,-0.508972,0.132296
47.761610,0.388611,-0.499298,0.120868
47.761633,0.386108,-0.488953,0.110994
47.761655,0.384583,-0.479645,0.100716
47.761678,0.383453,-0.471375,0.089414
47.761701,0.380157,-0.462738,0.079369
47.761723,0.374268,-0.455170,0.069157
47.761746,0.368317,-0.450348,0.056447
47.761769,0.363251,-0.447357,0.042903
47.761791,0.359222,-0.445557,0.030163
47.761814,0.356049,-0.444733,0.019971
47.761837,0.352295,-0.443329,0.012828
47.761859,0.347198,-0.441711,0.005281
47.761882,0.341858,-0.439240,-0.004418
47.761905,0.337860,-0.434204,-0.014955
47.761927,0.335907,-0.425385,-0.027072
47.761950,0.335754,-0.412598,-0.040594
47.761973,0.334900,-0.396820,-0.052643
47.761995,0.333832,-0.382172,-0.064003
47.762018,0.335480,-0.369171,-0.076568
47.762041,0.340118,-0.354034,-0.090184
47.762063,0.346405,-0.334900,-0.105280
47.762086,0.353851,-0.313995,-0.120583
47.762109,0.361084,-0.293457,-0.133569
47.762132,0.367340,-0.273712,-0.145327
47.762154,0.374115,-0.254425,-0.157278
47.762177,0.382202,-0.233551,-0.168581
47.762200,0.391144,-0.211945,-0.180305
47.762222,0.400360,-0.191956,-0.194261
47.762245,0.408966,-0.175659,-0.209146
47.762268,0.415253,-0.164093,-0.222468
47.762290,0.420197,-0.154785,-0.233857
47.762313,0.425110,-0.145020,-0.243876
47.762336,0.429596,-0.131989,-0.253685
47.762358,0.433502,-0.117493,-0.263564
47.762381,0.436493,-0.101410,-0.272158
47.762404,0.437714,-0.082581,-0.279961
47.762426,0.437866,-0.061981,-0.287870
47.762449,0.440277,-0.042450,-0.294964
47.762472,0.446228,-0.025604,-0.300883
47.762494,0.453857,-0.010162,-0.306930
47.762517,0.461456,0.005737,-0.313091
47.762540,0.467987,0.020966,-0.318794
47.762562,0.474426,0.031281,-0.324982
47.762585,0.482269,0.036346,-0.332042
47.762608,0.491669,0.040100,-0.339828
47.762630,0.501434,0.046021,-0.347293
47.762653,0.511566,0.053375,-0.353587
47.762676,0.522614,0.061493,-0.360317
47.762698,0.534943,0.068787,-0.368567
47.762721,0.548187,0.075165,-0.376558
47.762744,0.561798,0.080658,-0.384137
47.762766,0.574707,0.083710,-0.392316
47.762789,0.587952,0.085175,-0.401504
47.762812,0.604126,0.087128,-0.412238
47.762834,0.623199,0.088531,-0.424444
47.762857,0.644226,0.090332,-0.438401
47.762880,0.664520,0.094055,-0.453901
47.762902,0.681427,0.098480,-0.469170
47.762925,0.694733,0.100616,-0.483035
47.762948,0.704437,0.101501,-0.496984
47.762971,0.710968,0.102753,-0.512304
47.762993,0.715454,0.105957,-0.528057
47.763016,0.720001,0.110046,-0.544422
47.763039,0.724701,0.112061,-0.561164
47.763061,0.728821,0.113068,-0.578311
47.763084,0.732269,0.117249,-0.596973
47.763107,0.735687,0.124451,-0.616183
47.763129,0.738770,0.131927,-0.634427
47.763152,0.742950,0.137360,-0.652638
47.763175,0.748871,0.140472,-0.669921
47.763197,0.756500,0.144531,-0.686213
47.763220,0.764374,0.149506,-0.702262
47.763243,0.769348,0.151794,-0.716270
47.763265,0.771515,0.151215,-0.728271
47.763288,0.770416,0.151764,-0.739310
47.763311,0.767059,0.155640,-0.749304
47.763333,0.761963,0.163971,-0.756952
47.763356,0.755432,0.174683,-0.762698
47.763379,0.747772,0.185760,-0.766544
47.763401,0.740875,0.198212,-0.769673
47.763424,0.735992,0.212280,-0.774145
47.763447,0.731445,0.226685,-0.778341
47.763469,0.725067,0.241486,-0.780415
47.763492,0.717651,0.256866,-0.781687
47.763515,0.708801,0.270203,-0.782779
47.763537,0.699036,0.280579,-0.785382
47.763560,0.690460,0.289368,-0.789557
47.763583,0.682007,0.299408,-0.791830
47.763605,0.673340,0.313507,-0.793269
47.763628,0.665955,0.328796,-0.796513
47.763651,0.661072,0.340210,-0.801058
47.763673,0.656586,0.348389,-0.805837
47.763696,0.651123,0.357452,-0.810915
47.763719,0.642273,0.369049,-0.815746
47.763741,0.628296,0.381958,-0.821582
47.763764,0.612335,0.393677,-0.828891
47.763787,0.595642,0.404419,-0.835116
47.763810,0.576508,0.416321,-0.841784
47.763832,0.556549,0.428558,-0.850177
47.763855,0.540161,0.438751,-0.859054
47.763878,0.527344,0.446960,-0.869154
47.763900,0.516907,0.452454,-0.880826
47.763923,0.507385,0.455841,-0.891610
47.763946,0.496735,0.457916,-0.902497
47.763968,0.485718,0.458069,-0.914473
47.763991,0.477264,0.457245,-0.926481
47.764014,0.470398,0.457001,-0.939253
47.764036,0.464050,0.458984,-0.952763
47.764059,0.458405,0.464355,-0.965381
47.764082,0.453949,0.473999,-0.978743
47.764104,0.450836,0.485901,-0.991720
47.764127,0.448669,0.500854,-1.001609
47.764150,0.446716,0.519135,-1.010952
47.764172,0.444794,0.540588,-1.021022
47.764195,0.444275,0.563293,-1.030632
47.764218,0.444305,0.586487,-1.040236
47.764240,0.444183,0.609039,-1.049678
47.764263,0.442871,0.631836,-1.057470
47.764286,0.439087,0.652924,-1.065063
47.764308,0.433685,0.670044,-1.073170
47.764331,0.427765,0.685303,-1.080899
47.764354,0.419128,0.701019,-1.088477
47.764376,0.408295,0.716370,-1.095466
47.764399,0.398712,0.729706,-1.100654
47.764422,0.392487,0.739838,-1.105500
47.764444,0.389740,0.746246,-1.110945
47.764467,0.390228,0.750488,-1.116427
47.764490,0.390747,0.752167,-1.121112
47.764512,0.391113,0.751190,-1.125197
47.764535,0.390900,0.749725,-1.128077
47.764558,0.389954,0.749115,-1.130450
47.764580,0.387726,0.750244,-1.132048
47.764603,0.382751,0.753662,-1.133017
47.764626,0.375702,0.758179,-1.135088
47.764649,0.369202,0.761566,-1.138239
47.764671,0.365997,0.764343,-1.141678
47.764694,0.363281,0.765076,-1.144101
47.764717,0.360016,0.762848,-1.146847
47.764739,0.356720,0.756927,-1.150431
47.764762,0.354553,0.747253,-1.153737
47.764785,0.353180,0.736786,-1.155503
47.764807,0.353058,0.729523,-1.156536
47.764830,0.353058,0.726410,-1.157236
47.764853,0.352325,0.726562,-1.158132
47.764875,0.352661,0.728088,-1.160036
47.764898,0.354431,0.728516,-1.162713
47.764921,0.358032,0.727356,-1.166280
47.764943,0.361359,0.724976,-1.168848
47.764966,0.362732,0.719879,-1.170251
47.764989,0.363007,0.713196,-1.171679
47.765011,0.365570,0.706238,-1.173610
47.765034,0.370361,0.699249,-1.175952
47.765057,0.376587,0.692108,-1.179006
47.765079,0.384979,0.686737,-1.182386
47.765102,0.393341,0.683594,-1.186534
47.765125,0.398499,0.684662,-1.192230
47.765147,0.400848,0.688721,-1.198484
47.765170,0.401428,0.692352,-1.204471
47.765193,0.399689,0.693512,-1.209896
47.765215,0.396454,0.691406,-1.214144
47.765238,0.394043,0.688629,-1.217745
47.765261,0.393250,0.687225,-1.220348
47.765283,0.394043,0.688202,-1.221626
47.765306,0.396851,0.689789,-1.222930
47.765329,0.400146,0.691589,-1.223271
47.765351,0.402405,0.692322,-1.221780
47.765374,0.402161,0.691681,-1.219463
47.765397,0.400482,0.690552,-1.216720
47.765420,0.397858,0.688141,-1.212495
47.765442,0.395020,0.683655,-1.207524
47.765465,0.392365,0.678436,-1.201144
47.765488,0.390625,0.672760,-1.194278
47.765510,0.388306,0.668823,-1.188075
47.765533,0.384521,0.666748,-1.181332
47.765556,0.378143,0.664612,-1.173309
47.765578,0.369446,0.661987,-1.165225
47.765601,0.359711,0.659302,-1.155480
47.765624,0.350616,0.656158,-1.144966
47.765646,0.342804,0.654358,-1.135806
47.765669,0.337158,0.653870,-1.126766
47.765692,0.332977,0.651154,-1.117511
47.765714,0.328522,0.644867,-1.108718
47.765737,0.323975,0.635681,-1.098800
47.765760,0.319916,0.624756,-1.087887
47.765782,0.315613,0.616547,-1.077020
47.765805,0.312042,0.610718,-1.066483
47.765828,0.311005,0.604492,-1.057907
47.765850,0.309784,0.598145,-1.050457
47.765873,0.305695,0.594513,-1.042396
47.765896,0.299438,0.593811,-1.035210
47.765918,0.291290,0.595428,-1.029326
47.765941,0.281616,0.596069,-1.023154
47.765964,0.271912,0.593658,-1.015386
47.765986,0.262390,0.590881,-1.005069
47.766009,0.252380,0.588043,-0.993852
47.766032,0.242371,0.582672,-0.984652
47.766054,0.232788,0.575531,-0.976654
47.766077,0.223816,0.569366,-0.968476
47.766100,0.215302,0.565399,-0.960873
47.766122,0.205933,0.565002,-0.953483
47.766145,0.196655,0.565063,-0.946396
47.766168,0.189331,0.564819,-0.939249
47.766190,0.183472,0.566437,-0.931197
47.766213,0.177917,0.568024,-0.923619
47.766236,0.173096,0.567230,-0.917883
47.766259,0.167175,0.565979,-0.912273
47.766281,0.158661,0.566803,-0.906074
47.766304,0.147644,0.569489,-0.898877
47.766327,0.136230,0.571075,-0.889898
47.766349,0.124664,0.567688,-0.878061
47.766372,0.112762,0.560181,-0.863959
47.766395,0.099884,0.554108,-0.849065
47.766417,0.085938,0.549835,-0.834259
47.766440,0.072723,0.544952,-0.819625
47.766463,0.060486,0.538788,-0.804912
47.766485,0.050629,0.532440,-0.790190
47.766508,0.044617,0.527740,-0.774616
47.766531,0.039795,0.526947,-0.758700
47.766553,0.033173,0.527802,-0.742674
47.766576,0.025055,0.528900,-0.725691
47.766599,0.016998,0.529205,-0.709111
47.766621,0.010193,0.527496,-0.693617
47.766644,0.003937,0.523865,-0.678324
47.766667,-0.003113,0.521545,-0.665037
47.766689,-0.009521,0.519104,-0.653620
47.766712,-0.013306,0.515991,-0.641822
47.766735,-0.014801,0.511627,-0.630757
47.766757,-0.015594,0.506805,-0.620284
47.766780,-0.016327,0.501617,-0.609415
47.766803,-0.017822,0.497040,-0.599025
47.766825,-0.020172,0.491364,-0.588670
47.766848,-0.021210,0.484558,-0.579349
47.766871,-0.020813,0.477661,-0.573473
47.766893,-0.020142,0.471405,-0.569568
47.766916,-0.018707,0.465118,-0.565836
47.766939,-0.016754,0.458740,-0.562927
47.766961,-0.016296,0.451355,-0.559805
47.766984,-0.018097,0.443420,-0.556315
47.767007,-0.022064,0.435394,-0.553715
47.767029,-0.025665,0.428314,-0.551069
47.767052,-0.024841,0.424042,-0.547792
47.767075,-0.019836,0.421967,-0.544027
47.767098,-0.014221,0.420074,-0.538539
47.767120,-0.007751,0.416565,-0.532904
47.767143,-0.000763,0.413177,-0.527717
47.767166,0.005341,0.411926,-0.520448
47.767188,0.011658,0.413269,-0.511097
47.767211,0.019897,0.415497,-0.501252
47.767234,0.028046,0.418396,-0.490030
47.767256,0.034760,0.420685,-0.478841
47.767279,0.041901,0.422516,-0.469519
47.767302,0.049561,0.424408,-0.460361
47.767324,0.056274,0.427856,-0.451229
47.767347,0.061523,0.431915,-0.442250
47.767370,0.065582,0.434540,-0.431967
47.767392,0.068634,0.432922,-0.421119
47.767415,0.071075,0.426666,-0.410651
47.767438,0.072266,0.420197,-0.399423
47.767460,0.073273,0.416565,-0.387399
47.767483,0.074677,0.415955,-0.373937
47.767506,0.076294,0.415863,-0.359323
47.767528,0.076111,0.413269,-0.344377
47.767551,0.074768,0.408966,-0.328992
47.767574,0.072784,0.406036,-0.312379
47.767596,0.071625,0.404297,-0.296828
47.767619,0.070404,0.400879,-0.282958
47.767642,0.068298,0.394684,-0.269161
47.767664,0.064697,0.385559,-0.252925
47.767687,0.059601,0.375671,-0.234015
47.767710,0.054047,0.367249,-0.214973
47.767732,0.048706,0.358643,-0.196655
47.767755,0.041382,0.350739,-0.177244
47.767778,0.030487,0.344696,-0.156297
47.767800,0.018372,0.340546,-0.135361
47.767823,0.008759,0.338043,-0.116254
47.767846,0.002136,0.338318,-0.099219
47.767868,-0.002136,0.337799,-0.084042
47.767891,-0.004944,0.335327,-0.071123
47.767914,-0.008423,0.331055,-0.059719
47.767937,-0.012207,0.326263,-0.047896
47.767959,-0.015198,0.323303,-0.035027
47.767982,-0.018799,0.323700,-0.021362
47.768005,-0.025787,0.323975,-0.006329
47.768027,-0.036041,0.322845,0.008873
47.768050,-0.048065,0.321930,0.023205
47.768073,-0.060852,0.320496,0.037349
47.768095,-0.073029,0.319275,0.050246
47.768118,-0.085083,0.320404,0.062610
47.768141,-0.098389,0.322327,0.075866
47.768163,-0.112366,0.323822,0.087497
47.768186,-0.124664,0.323761,0.095669
47.768209,-0.135193,0.321320,0.102428
47.768231,-0.143311,0.319366,0.107384
47.768254,-0.147797,0.320679,0.110526
47.768277,-0.149323,0.322906,0.113862
47.768299,-0.148743,0.324249,0.116790
47.768322,-0.145752,0.324066,0.119154
47.768345,-0.142059,0.321411,0.122174
47.768367,-0.139679,0.317352,0.125491
47.768390,-0.139099,0.313538,0.130201
47.768413,-0.141113,0.309845,0.137645
47.768435,-0.146118,0.305847,0.145935
47.768458,-0.153320,0.302826,0.154586
47.768481,-0.161346,0.301361,0.164355
47.768503,-0.169800,0.303070,0.175060
47.768526,-0.177734,0.306610,0.187158
47.768549,-0.184387,0.307373,0.201606
47.768571,-0.189270,0.304688,0.217177
47.768594,-0.191711,0.302399,0.232426
47.768617,-0.191803,0.303741,0.246746
47.768639,-0.190033,0.307678,0.260181
47.768662,-0.186066,0.312561,0.273489
47.768685,-0.182098,0.316772,0.286902
47.768707,-0.180542,0.324615,0.299513
47.768730,-0.180725,0.337891,0.312523
47.768753,-0.181610,0.354004,0.326629
47.768776,-0.182709,0.369507,0.339206
47.768798,-0.183044,0.381866,0.349403
47.768821,-0.181641,0.390289,0.358868
47.768844,-0.181061,0.395447,0.369113
47.768866,-0.180481,0.399689,0.379111
47.768889,-0.179138,0.402618,0.388388
47.768912,-0.177490,0.403656,0.395675
47.768934,-0.176392,0.403137,0.400433
47.768957,-0.177551,0.401825,0.403682
47.768980,-0.181305,0.402100,0.405846
47.769002,-0.186554,0.404572,0.408100
47.769025,-0.191528,0.408020,0.410470
47.769048,-0.197571,0.411407,0.412069
47.769070,-0.202789,0.414581,0.411409
47.769093,-0.204681,0.416565,0.410159
47.769116,-0.203613,0.416290,0.409277
47.769138,-0.200134,0.414764,0.407559
47.769161,-0.195251,0.413330,0.405683
47.769184,-0.192139,0.412354,0.404653
47.769206,-0.192780,0.412750,0.402618
47.769229,-0.194275,0.415710,0.397981
47.769252,-0.194489,0.420197,0.392339
47.769274,-0.194397,0.424774,0.387297
47.769297,-0.195648,0.427368,0.384014
47.769320,-0.198242,0.426697,0.382473
47.769342,-0.199615,0.424683,0.380953
47.769365,-0.200043,0.423920,0.380650
47.769388,-0.201263,0.423798,0.383411
47.769410,-0.202271,0.423920,0.387435
47.769433,-0.202759,0.424225,0.391626
47.769456,-0.204437,0.425385,0.396470
47.769478,-0.205658,0.428223,0.400400
47.769501,-0.204071,0.432312,0.403022
47.769524,-0.203156,0.434662,0.407031
47.769546,-0.204590,0.435181,0.411840
47.769569,-0.206726,0.433716,0.416180
47.769592,-0.210144,0.428619,0.420497
47.769615,-0.214264,0.419922,0.424473
47.769637,-0.216797,0.409546,0.428845
47.769660,-0.216461,0.398468,0.433574
47.769683,-0.212799,0.387543,0.436913
47.769705,-0.205139,0.376404,0.440484
47.769728,-0.197540,0.363342,0.448019
47.769751,-0.191956,0.351074,0.457787
47.769773,-0.187439,0.341309,0.467919
47.769796,-0.185333,0.330536,0.478832
47.769819,-0.185425,0.316223,0.489680
47.769841,-0.183258,0.300110,0.500042
47.769864,-0.178894,0.284943,0.509872
47.769887,-0.174957,0.272644,0.518300
47.769909,-0.170624,0.259949,0.527129
47.769932,-0.166412,0.244629,0.537510
47.769955,-0.165283,0.229645,0.547343
47.769977,-0.167053,0.217712,0.556159
47.770000,-0.169525,0.205719,0.565373
47.770023,-0.173126,0.192139,0.575580
47.770045,-0.178101,0.177704,0.585728
47.770068,-0.182709,0.164307,0.593238
47.770091,-0.185822,0.154053,0.597912
47.770113,-0.187378,0.146454,0.602544
47.770136,-0.189789,0.140808,0.608331
47.770159,-0.193970,0.139343,0.613585
47.770181,-0.199097,0.142212,0.618115
47.770204,-0.204224,0.145874,0.622217
47.770227,-0.208252,0.149261,0.625685
47.770249,-0.209595,0.153473,0.627316
47.770272,-0.210480,0.157593,0.626444
47.770295,-0.212982,0.161346,0.624935
47.770317,-0.216064,0.164398,0.624924
47.770340,-0.218231,0.168274,0.624935
47.770363,-0.219727,0.174042,0.624310
47.770385,-0.220703,0.179169,0.622876
47.770408,-0.223358,0.182098,0.620130
47.770431,-0.228882,0.185120,0.616769
47.770454,-0.234436,0.191040,0.613135
47.770476,-0.239746,0.199280,0.608990
47.770499,-0.245575,0.208069,0.605567
47.770522,-0.250671,0.214752,0.603174
47.770544,-0.255127,0.217529,0.600674
47.770567,-0.261139,0.217377,0.600166
47.770590,-0.268341,0.216187,0.603216
47.770612,-0.277039,0.215118,0.608133
47.770635,-0.287994,0.214722,0.614274
47.770658,-0.299591,0.214447,0.621895
47.770680,-0.309814,0.213257,0.630239
47.770703,-0.319214,0.210846,0.640270
47.770726,-0.327759,0.207306,0.652337
47.770748,-0.335205,0.203796,0.665472
47.770771,-0.342224,0.201050,0.679538
47.770794,-0.348480,0.200165,0.693256
47.770816,-0.353516,0.200195,0.705249
47.770839,-0.360107,0.199188,0.717882
47.770862,-0.368378,0.197021,0.731745
47.770884,-0.376740,0.196838,0.745770
47.770907,-0.382660,0.199036,0.758841
47.770930,-0.383514,0.201782,0.770251
47.770952,-0.379425,0.203461,0.779996
47.770975,-0.372162,0.204987,0.788007
47.770998,-0.364441,0.206085,0.794446
47.771020,-0.357910,0.204895,0.800191
47.771043,-0.352844,0.200867,0.806723
47.771066,-0.348053,0.195923,0.813363
47.771088,-0.343292,0.193420,0.819375
47.771111,-0.339935,0.193451,0.825329
47.771134,-0.336426,0.194305,0.829735
47.771156,-0.331787,0.194366,0.832043
47.771179,-0.326416,0.192993,0.833651
47.771202,-0.320251,0.190033,0.835446
47.771224,-0.312225,0.184723,0.836866
47.771247,-0.303314,0.176117,0.837222
47.771270,-0.294830,0.164490,0.836105
47.771293,-0.284729,0.149475,0.834375
47.771315,-0.273499,0.131927,0.834577
47.771338,-0.262756,0.114960,0.835146
47.771361,-0.254364,0.101898,0.833718
47.771383,-0.247803,0.093414,0.830641
47.771406,-0.242340,0.088501,0.828426
47.771429,-0.237122,0.084229,0.827753
47.771451,-0.231964,0.079254,0.828044
47.771474,-0.227173,0.074799,0.828782
47.771497,-0.223785,0.071686,0.829616
47.771519,-0.221558,0.069855,0.829794
47.771542,-0.218750,0.068512,0.828772
47.771565,-0.215240,0.067657,0.827125
47.771587,-0.212036,0.065918,0.826153
47.771610,-0.209167,0.064087,0.826118
47.771633,-0.205627,0.062317,0.825672
47.771655,-0.201111,0.061127,0.823839
47.771678,-0.196259,0.061066,0.821217
47.771701,-0.193024,0.060791,0.819032
47.771723,-0.190826,0.057983,0.817477
47.771746,-0.186127,0.053131,0.816047
47.771769,-0.179810,0.049133,0.815261
47.771791,-0.175476,0.049133,0.814827
47.771814,-0.173981,0.052856,0.814094
47.771837,-0.173553,0.057281,0.813353
47.771859,-0.173248,0.059784,0.813035
47.771882,-0.169312,0.061768,0.811570
47.771905,-0.161072,0.064484,0.809335
47.771927,-0.151337,0.067413,0.807930
47.771950,-0.142120,0.068024,0.808032
47.771973,-0.131622,0.064758,0.808188
47.771995,-0.119812,0.058533,0.807458
47.772018,-0.107941,0.051544,0.805979
47.772041,-0.097443,0.045563,0.804707
47.772063,-0.091034,0.040863,0.803566
47.772086,-0.089691,0.036591,0.801145
47.772109,-0.092041,0.031006,0.798023
47.772132,-0.096802,0.023743,0.795759
47.772154,-0.104492,0.016968,0.794360
47.772177,-0.115845,0.010559,0.792757
47.772200,-0.127899,0.003082,0.789855
47.772222,-0.138428,-0.007721,0.786701
47.772245,-0.148712,-0.021545,0.783972
47.772268,-0.158875,-0.036346,0.780457
47.772290,-0.168701,-0.049225,0.776884
47.772313,-0.177277,-0.058167,0.774688
47.772336,-0.184784,-0.062012,0.773758
47.772358,-0.190338,-0.062256,0.771625
47.772381,-0.194397,-0.062531,0.767552
47.772404,-0.197418,-0.064545,0.762352
47.772426,-0.198853,-0.067719,0.757112
47.772449,-0.199890,-0.070892,0.752959
47.772472,-0.201996,-0.074677,0.748726
47.772494,-0.205109,-0.080872,0.742947
47.772517,-0.210022,-0.090332,0.736295
47.772540,-0.217102,-0.100494,0.729048
47.772562,-0.223022,-0.109375,0.720820
47.772585,-0.226166,-0.117004,0.712515
47.772608,-0.228058,-0.124481,0.703897
47.772630,-0.228699,-0.133362,0.694108
47.772653,-0.227264,-0.143036,0.684220
47.772676,-0.224823,-0.150665,0.675127
47.772698,-0.222351,-0.154266,0.666189
47.772721,-0.220032,-0.154999,0.656730
47.772744,-0.220947,-0.155396,0.647593
47.772766,-0.227051,-0.155731,0.640062
47.772789,-0.236420,-0.153992,0.635338
47.772812,-0.246002,-0.148376,0.632141
47.772834,-0.254639,-0.139771,0.628260
47.772857,-0.261963,-0.131714,0.623676
47.772880,-0.267761,-0.124939,0.620085
47.772902,-0.271332,-0.122040,0.617866
47.772925,-0.272522,-0.123932,0.615599
47.772948,-0.272064,-0.129395,0.611638
47.772971,-0.270416,-0.134491,0.606146
47.772993,-0.268158,-0.136536,0.600566
47.773016,-0.267426,-0.137360,0.595222
47.773039,-0.269318,-0.142426,0.589594
47.773061,-0.272797,-0.151855,0.583876
47.773084,-0.275360,-0.161041,0.578114
47.773107,-0.275391,-0.167938,0.572516
47.773129,-0.272858,-0.174103,0.567136
47.773152,-0.268890,-0.180969,0.562520
47.773175,-0.264404,-0.188171,0.559636
47.773197,-0.260223,-0.194916,0.557896
47.773220,-0.257599,-0.199860,0.556001
47.773243,-0.254517,-0.203827,0.553528
47.773265,-0.250641,-0.206848,0.551177
47.773288,-0.247284,-0.208801,0.547468
47.773311,-0.244751,-0.210052,0.541271
47.773333,-0.240295,-0.211273,0.532818
47.773356,-0.232819,-0.212158,0.524116
47.773379,-0.224762,-0.213318,0.516884
47.773401,-0.217377,-0.216614,0.509431
47.773424,-0.210114,-0.222382,0.500744
47.773447,-0.203125,-0.229218,0.492718
47.773469,-0.197571,-0.235291,0.486383
47.773492,-0.194092,-0.238922,0.480889
47.773515,-0.192780,-0.239929,0.476164
47.773537,-0.194122,-0.238098,0.472388
47.773560,-0.196930,-0.233582,0.468243
47.773583,-0.200104,-0.227173,0.463359
47.773605,-0.202454,-0.220367,0.457445
47.773628,-0.204132,-0.213074,0.450994
47.773651,-0.204285,-0.206238,0.443819
47.773673,-0.203278,-0.199677,0.435127
47.773696,-0.201385,-0.193207,0.424564
47.773719,-0.199310,-0.186096,0.414330
47.773741,-0.197327,-0.179321,0.404736
47.773764,-0.195435,-0.173706,0.394287
47.773787,-0.193634,-0.171326,0.383533
47.773810,-0.192444,-0.172455,0.373594
47.773832,-0.191101,-0.175476,0.363715
47.773855,-0.189301,-0.177887,0.354333
47.773878,-0.188324,-0.178131,0.346489
47.773900,-0.190338,-0.176025,0.341183
47.773923,-0.195343,-0.174500,0.338258
47.773946,-0.201111,-0.175598,0.335824
47.773968,-0.207611,-0.178833,0.333784
47.773991,-0.214325,-0.182220,0.332925
47.774014,-0.218903,-0.185333,0.332757
47.774036,-0.219452,-0.187592,0.332488
47.774059,-0.218811,-0.188934,0.332867
47.774082,-0.219696,-0.190247,0.333690
47.774104,-0.221771,-0.192871,0.334811
47.774127,-0.224640,-0.199219,0.336146
47.774150,-0.228210,-0.210114,0.336508
47.774172,-0.230957,-0.221619,0.336108
47.774195,-0.231842,-0.230408,0.335636
47.774218,-0.231995,-0.237061,0.335161
47.774240,-0.232208,-0.244080,0.335826
47.774263,-0.233887,-0.252472,0.338153
47.774286,-0.237885,-0.261353,0.340720
47.774308,-0.241974,-0.269409,0.343230
47.774331,-0.244934,-0.278564,0.345520
47.774354,-0.250275,-0.290527,0.347073
47.774376,-0.255646,-0.302795,0.347019
47.774399,-0.255737,-0.312012,0.344855
47.774422,-0.248291,-0.318451,0.340518
47.774444,-0.237122,-0.325256,0.337237
47.774467,-0.224945,-0.334839,0.334734
47.774490,-0.216766,-0.345825,0.332256
47.774512,-0.214722,-0.355133,0.330073
47.774535,-0.217560,-0.362488,0.328060
47.774558,-0.221954,-0.371277,0.325794
47.774580,-0.225281,-0.381714,0.323876
47.774603,-0.227020,-0.390564,0.320895
47.774626,-0.229492,-0.397491,0.315584
47.774649,-0.234894,-0.403564,0.309663
47.774671,-0.240295,-0.409729,0.302940
47.774694,-0.244415,-0.415161,0.295652
47.774717,-0.248108,-0.417755,0.287727
47.774739,-0.251831,-0.420227,0.278250
47.774762,-0.256409,-0.425354,0.268659
47.774785,-0.261658,-0.432343,0.260829
47.774807,-0.267822,-0.436127,0.254210
47.774830,-0.274628,-0.436707,0.247513
47.774853,-0.283295,-0.436798,0.242052
47.774875,-0.293396,-0.438416,0.237572
